,Holding Period Returns,,,,,,,
DATE,MSFT,XOM,GE,JPM,INTC,C,VWRETD,SPRTRN
01.12.05,0.007587,0.022747,0.00084,0.008366,0.018741,0.006179,0.013263,0.012157
02.12.05,0.004303,-0.00472,-0.00699,0.010889,0.009198,-0.00164,0.00104,0.000324
05.12.05,-0.00571,0.007449,0.007606,-0.00359,-0.01932,0.00164,-0.00259,-0.00236
06.12.05,-0.00575,0.003025,0.000839,0,-0.00855,0.000819,0.001563,0.001276
07.12.05,0.002167,-0.01123,-0.00643,-0.00978,-0.0195,-0.00389,-0.00439,-0.00501
08.12.05,-0.00216,0.006777,-0.00619,0.004679,-0.01721,-0.00411,0.000352,-0.00122
09.12.05,0.000722,-0.01548,0.005092,0.01216,0.014786,0.008454,0.002604,0.002811
12.12.05,-0.00938,0.006154,0.000563,0.000767,0.020706,-0.0047,0.001395,0.000842
13.12.05,-0.01165,0.003398,-0.00225,0.006641,0.003757,0.015612,0.004147,0.005554
14.12.05,-0.00148,0.013546,0.008458,0.003552,-0.00337,0.004045,0.003033,0.00419
15.12.05,-0.00628,-0.00618,0.00643,0.000759,-0.00188,-0.01088,-0.00283,-0.00141
16.12.05,-0.00074,-0.02404,0.001667,0.005306,-0.00752,0.005499,-0.00241,-0.00285
19.12.05,-0.0026,-0.0062,-0.00666,-0.00478,-0.02274,-0.00405,-0.00715,-0.00584
20.12.05,0.001118,0.003986,-0.00782,0,0.001164,0.000814,0.000024,-0.00024
21.12.05,-0.00484,-0.0057,-0.00619,0.005808,0.002712,0.001219,0.003787,0.002517
22.12.05,-0.00524,-0.00868,0.009909,0.005523,0.003478,-0.00162,0.004625,0.004221
23.12.05,0.00188,0,0,0.003745,0,0.001017,0.000983,0.000426
27.12.05,-0.00676,-0.02154,-0.01016,-0.00249,-0.01964,-0.01198,-0.00981,-0.00955
28.12.05,-0.00265,0.006802,0.001426,-0.00474,-0.00079,-0.0037,0.002854,0.001297
29.12.05,-0.00455,-0.00018,0.002278,-0.00125,-0.01454,0.002269,-0.00235,-0.00298
30.12.05,-0.00457,-0.00125,-0.00398,-0.00427,-0.00439,-0.00103,-0.00441,-0.00489
03.01.06,0.026386,0.040947,0.00913,0.012598,0.024439,0.01566,0.016412,0.01643
04.01.06,0.004843,0.00171,-0.00141,-0.00572,0.013293,-0.01846,0.00552,0.003673
05.01.06,0.000742,-0.00495,-0.00255,0.003029,0.013898,0.004961,-0.00034,0.000016
06.01.06,-0.00296,0.019732,0.006812,0.007046,0.001523,0,0.009803,0.009399
09.01.06,-0.00186,-0.00051,-0.00254,0.016242,0.006081,-0.00473,0.004309,0.003656
10.01.06,0.005212,0.007744,-0.00537,0.001475,-0.01323,0.0031,0.000984,-0.00036
11.01.06,0.010741,0.006849,0.00682,-0.00074,0.00077,0.009065,0.003198,0.003481
12.01.06,-0.0055,-0.01045,-0.01214,-0.01843,-0.0065,0.001021,-0.00628,-0.00627
13.01.06,0.001842,0.022301,0.002857,-0.00075,-0.00693,-0.00224,0.001439,0.001205
17.01.06,-0.00736,0.009349,-0.00456,-0.00526,-0.01047,-0.01002,-0.00342,-0.00364
18.01.06,-0.00593,-0.01398,-0.00343,-0.01083,-0.11446,-0.00145,-0.00425,-0.0039
19.01.06,0.007082,0.013514,-0.00402,-0.0056,-0.00881,-0.00869,0.007661,0.005564
20.01.06,-0.02258,-0.01577,-0.03777,-0.02586,-0.02858,-0.04693,-0.01594,-0.01833
23.01.06,-0.00227,0.011069,-0.0024,0.005782,-0.01884,0.006785,0.003152,0.001847
24.01.06,-0.00266,-0.00392,-0.00991,-0.00418,-0.00328,0.000217,0.004172,0.002405
25.01.06,0.004566,-0.0123,-0.00607,0.009709,-0.00329,0.004782,-0.00223,-0.00172
26.01.06,0.003788,-0.00432,0.007937,0.028846,0.013201,0.016872,0.008206,0.007235
27.01.06,0.048679,0.022352,-0.00212,0.004041,0.008376,-0.00298,0.007042,0.007764
30.01.06,0.007557,0.029695,-0.00061,0.002516,-0.00092,-0.00107,0.001837,0.001153
31.01.06,0.005357,-0.0057,-0.00547,-0.00251,-0.01825,-0.00513,-0.00153,-0.00398
01.02.06,-0.00391,-0.01275,0.011908,0.00327,0.013879,-0.00537,0.001463,0.001859
02.02.06,-0.01284,0,-0.00724,0.002758,-0.01624,-0.01425,-0.00845,-0.00906
03.02.06,-0.00506,-0.00904,-0.00152,-0.0115,-0.01699,-0.00266,-0.00487,-0.00536
06.02.06,-0.01344,0.009448,-0.00304,-0.00228,-0.00627,0.002441,0.00214,0.000783
07.02.06,-0.00847,-0.02291,-0.01344,-0.00456,0.002911,-0.00266,-0.01021,-0.0081
08.02.06,-0.00111,0.002642,0.013309,0.00866,0,0.006881,0.006765,0.008663
09.02.06,-0.00929,-0.00778,0.005498,0.004293,0.015965,0.00948,-0.00172,-0.00148
10.02.06,0.001125,-0.00818,0.010936,0.003772,0.01381,0.003713,0.000948,0.00254
13.02.06,-0.01124,0.00286,-0.0009,-0.00376,-0.00752,-0.00609,-0.00478,-0.00326
14.02.06,0.009852,-0.00084,0.006316,0.008298,0.011358,0.009632,0.009487,0.010033
15.02.06,0.012007,0.003526,0,0.005486,-0.00094,0.002819,0.003466,0.003504
16.02.06,-0.0026,0.008199,-0.00329,0.012401,0,0.004108,0.007795,0.007328
17.02.06,-0.0041,0.004979,0.007796,-0.00098,-0.03466,-0.00431,-0.00057,-0.00166
21.02.06,-0.00599,0.003468,-0.00744,-0.00196,0.000485,-0.00151,-0.00257,-0.00327
22.02.06,0.006782,-0.00823,0.008393,0.017445,-0.02289,0.015378,0.006632,0.007513
23.02.06,-0.00225,-0.00714,-0.00386,-0.00725,0.007048,-0.00171,-0.0028,-0.00378
24.02.06,-0.00113,0.009861,-0.00361,0.013379,0.00345,0.001068,0.00234,0.001274
27.02.06,0.015772,-0.00828,0.005432,-0.00192,0.007859,-0.00149,0.003458,0.003637
28.02.06,-0.00665,-0.00918,-0.01351,-0.01058,0.003899,-0.00876,-0.00985,-0.0104
01.03.06,0.010048,0.016338,-0.00335,0.011911,0.009709,0.003451,0.009406,0.008261
02.03.06,-0.00626,0.008452,0.002747,0.000721,-0.0149,-0.01032,-0.00045,-0.00163
03.03.06,-0.00148,0.002136,0.006393,-0.00168,-0.0083,-0.00282,-0.00126,-0.00148
06.03.06,-0.00074,-0.0164,0.00121,-0.00385,-0.00098,0.003702,-0.0074,-0.00697
07.03.06,0.005574,-0.00217,0.001511,0.001207,-0.01182,0.006726,-0.00532,-0.00186
08.03.06,0.007021,-0.00234,0.008446,0.002893,-0.00249,0.006034,0.0007,0.00203
09.03.06,-0.00917,-0.01323,-0.00688,-0.01322,-0.01299,-0.00407,-0.00422,-0.00488
10.03.06,0.006296,0.004413,0.013554,0.001949,0.005063,0.010755,0.007387,0.007349
13.03.06,-0.00221,0.007773,0.000594,-0.0017,-0.00605,-0.00319,0.002776,0.00199
14.03.06,0.004426,0.019618,0.003267,0.007793,0.001521,0.007259,0.010221,0.010396
15.03.06,0.004774,0.003453,0.018946,-0.00387,0.008097,-0.0036,0.005301,0.00427
16.03.06,-0.00329,0.010161,-0.00116,0.002426,-0.01355,0.006594,0.001689,0.001773
17.03.06,0.008434,-0.00957,0.003781,0.001936,-0.0056,0.001902,0.001367,0.001471
20.03.06,0.014182,-0.00639,-0.00029,0.001208,0.004094,-0.00021,-0.00142,-0.00166
21.03.06,-0.00538,0.000989,-0.00464,-0.00603,0.008155,-0.0038,-0.0067,-0.00602
22.03.06,-0.02127,0.005435,0.005533,0.020631,0.010111,0.00953,0.005974,0.006021
23.03.06,-0.01105,0.003276,-0.01187,-0.00024,-0.01401,0.002098,-0.00128,-0.00258
24.03.06,0.005959,-0.00131,-0.00498,0.001427,-0.00508,0.000837,0.002588,0.000983
27.03.06,0,0.001962,-0.00471,0.000238,0.007653,-0.00356,-0.00099,-0.00103
28.03.06,-0.00407,-0.00555,-0.00562,-0.01306,-0.00861,-0.00084,-0.00529,-0.00644
29.03.06,0.004461,0.005414,0.009821,0.002887,0.012257,0.00063,0.009242,0.00747
30.03.06,0.007772,-0.00261,0.02122,-0.0036,-0.00605,-0.00735,-0.00061,-0.00203
31.03.06,-0.00074,-0.00425,0.003752,0.002649,-0.01218,-0.00106,-0.00263,-0.00417
03.04.06,0.012863,0.002793,-0.00259,0.006964,-0.00565,0.003811,0.00084,0.002301
04.04.06,0.002903,0.011797,0.000288,0.016218,-0.00258,0.016874,0.005595,0.006257
05.04.06,0.003618,0.00664,-0.00807,0.006388,0.009326,0.001037,0.004922,0.004311
06.04.06,-0.00649,-0.00113,0.002615,-0.00588,-0.00513,-0.0085,-0.00082,-0.00192
07.04.06,-0.01125,-0.01224,-0.01391,-0.01395,-0.00722,-0.00397,-0.00997,-0.01034
10.04.06,0.001468,0.009946,-0.00323,0.004317,0.006237,0.005665,0.000103,0.000849
11.04.06,-0.00586,0.000969,0.003833,-0.00645,-0.01033,-0.0096,-0.00822,-0.00774
12.04.06,0.00258,-0.00871,0.012041,0.00697,-0.00209,0.002739,0.001733,0.001205
13.04.06,-0.00478,0.001627,-0.01654,0.006921,0.017259,0.009454,0.001237,0.000776
17.04.06,-0.0085,0.00796,-0.0177,-0.0045,-0.01337,0.006243,-0.0015,-0.00294
18.04.06,0.014158,0.024013,0.017423,0.014286,0.010422,0.002689,0.017352,0.017365
19.04.06,-0.00698,0.011961,0.000591,0.000469,0.008767,-0.00516,0.004279,0.001744
20.04.06,0,-0.00591,0.006787,-0.00047,-0.00562,0.001451,-0.00083,0.001168
21.04.06,0.004439,0.016896,-0.0044,-0.00235,-0.02005,-0.006,0.000201,-0.00014
24.04.06,-0.00147,-0.00908,-0.00118,0.004235,-0.00787,-0.00021,-0.00295,-0.00242
25.04.06,0,-0.00714,0.001179,-0.01078,0.012692,-0.01125,-0.00402,-0.00487
26.04.06,-0.00037,-0.01329,0.00471,0.010422,0.017755,0.00611,0.002144,0.002819
27.04.06,0.005535,-0.01078,0.00879,0.030239,0.030272,0.018639,0.001845,0.003302
28.04.06,-0.11376,0.010574,0.004647,0.032537,-0.00498,0.037383,0.001339,0.00068
01.05.06,0.005797,0.00539,-0.00578,-0.01322,-0.02453,-0.00981,-0.00329,-0.00414
02.05.06,-0.01153,0.01971,0.002617,0.016079,0.005131,0.002831,0.00605,0.006145
03.05.06,-0.03499,-0.01392,-0.00232,-0.00088,-0.01685,0.00504,-0.00316,-0.00408
04.05.06,0.011653,-0.00721,0.011628,0.005059,0.009395,-0.00943,0.003971,0.003364
05.05.06,0.015358,0.010899,0.010345,0.021011,0.00879,0.020049,0.010552,0.010295
08.05.06,-0.00294,-0.00453,-0.00455,-0.01179,0.030753,-0.00417,-0.00013,-0.00083
09.05.06,-0.00464,0.00361,0,-0.00174,-0.01044,0.003788,0.000876,0.000362
10.05.06,0.006351,0.004066,-0.00857,-0.00217,-0.01608,-0.00099,-0.00146,-0.00173
11.05.06,-0.02314,-0.00658,-0.00548,-0.01677,-0.01124,-0.0163,-0.01354,-0.0128
12.05.06,-0.00215,-0.01923,-0.00667,-0.01838,-0.01653,-0.0099,-0.01283,-0.01124
15.05.06,0.003021,-0.00386,0.008168,0.004964,0.014706,0.010614,-0.0011,0.002525
16.05.06,-0.00605,-0.00065,0.006655,-0.00494,-0.01346,0.000606,-0.00104,-0.00187
17.05.06,-0.01217,-0.02873,-0.01064,-0.02414,-0.02099,-0.01433,-0.01706,-0.01684
18.05.06,0.004399,-0.00482,-0.00784,-0.01179,-0.00054,-0.00205,-0.00717,-0.0067
19.05.06,-0.01183,0.00935,0.000293,0.000234,-0.01555,0.001436,0.004178,0.004137
22.05.06,0.014184,0.005459,-0.00264,-0.00257,-0.01906,0.00082,-0.00625,-0.00392
23.05.06,-0.00393,-0.00642,-0.00176,-0.01102,-0.00333,-0.00635,-0.00346,-0.00435
24.05.06,0.031154,-0.0048,0.007351,-0.00047,-0.00334,0.002679,-0.00025,0.001584
25.05.06,0.010213,0.023627,0.00467,0.016607,0.008944,0.008426,0.013912,0.01137
26.05.06,-0.00084,0.000975,-0.00262,0.008868,0.009418,0.01019,0.006311,0.005719
30.05.06,-0.02403,-0.02241,-0.00816,-0.01827,-0.0225,-0.0111,-0.01522,-0.01587
31.05.06,-0.0216,0.011794,0.006167,0.004713,0.011791,0.005712,0.009333,0.008136
01.06.06,0.007506,0.003284,0.008465,0.022045,0.00111,0.010751,0.012584,0.012298
02.06.06,-0.00263,0.008837,0.003184,0.005278,0.010532,0.006221,0.002586,0.001952
05.06.06,-0.01142,-0.02595,-0.0127,-0.01917,-0.01371,-0.01037,-0.01888,-0.0178
06.06.06,-0.01644,0.005829,0.009643,-0.01373,-0.01057,0.002821,-0.00357,-0.00114
07.06.06,-0.00407,-0.02616,-0.00434,-0.00307,-0.02249,0.003818,-0.00657,-0.00609
08.06.06,0.003176,0.012751,0.004942,0.002367,-0.0161,0,-0.0011,0.001417
09.06.06,-0.00859,-0.01293,-0.01446,-0.0059,0.002922,-0.0036,-0.00327,-0.00448
12.06.06,-0.00958,-0.00952,-0.00587,-0.01188,-0.01748,-0.00884,-0.01485,-0.0127
13.06.06,-0.00921,-0.0273,-0.00413,-0.02572,0.015421,-0.0227,-0.01307,-0.01028
14.06.06,0.017201,0.0203,0.00504,-0.01382,0.035631,-0.0085,0.005097,0.005189
15.06.06,0.008684,0.022837,0.006195,0.015762,0.021997,0.01841,0.023844,0.021235
16.06.06,0.001359,-0.00541,-0.00528,-0.01084,0.009934,-0.00657,-0.00445,-0.00368
19.06.06,0.020362,-0.02398,-0.00619,-0.00523,-0.00328,-0.01117,-0.01018,-0.00911
20.06.06,0.000443,0,-0.00059,0.013517,-0.00493,0.003973,-0.00053,-1.60E-05
21.06.06,0.02305,0.011675,-0.00089,0.017782,0.013774,0.007498,0.011787,0.009741
22.06.06,-0.00867,-0.00155,-0.00535,-0.0034,-0.00815,-0.00414,-0.00487,-0.00527
23.06.06,-0.01661,0.002242,-0.00241,-0.00487,-0.0137,-0.00893,0.000927,-0.00088
26.06.06,0.014222,0.012392,0.001508,0.015415,0.015556,0.01173,0.005545,0.004869
27.06.06,0.001753,0.014111,-0.00994,-0.0159,-0.01258,-0.01118,-0.00967,-0.00908
28.06.06,0.013123,0.024644,0.001521,0.010529,0.033795,0.001884,0.004938,0.005487
29.06.06,0.013394,0.020452,0.010325,0.034165,0.035364,0.021108,0.023618,0.021565
30.06.06,-0.00725,-0.01635,-0.00932,-0.01593,-0.01656,-0.01249,0.001018,-0.0021
03.07.06,0.017167,0.01304,0.011226,0.028809,0.018947,0.014922,0.007913,0.007865
05.07.06,-0.01477,0.006436,-0.0006,-0.01073,-0.03151,0.000817,-0.00849,-0.00725
06.07.06,0.005567,0.014708,0.005704,0.000943,0.005333,0.005305,0.002201,0.002494
07.07.06,-0.00767,-0.00993,-0.00597,-0.00094,-0.01539,-0.00386,-0.00751,-0.00675
10.07.06,0.008584,0.003183,0.004505,0.004009,-0.02047,0.005297,0.000433,0.00147
11.07.06,-0.01702,0.014911,-0.00568,0.006811,0.026953,0.00527,0.004157,0.004087
12.07.06,-0.01991,-0.00016,-0.00601,-0.01446,-0.04231,-0.01552,-0.01094,-0.01094
13.07.06,-0.01678,0.001563,-0.0118,-0.02036,-0.00895,-0.01966,-0.01414,-0.01296
14.07.06,0.001348,0.012955,-0.01714,-0.01208,0.009029,-0.00606,-0.00529,-0.0049
17.07.06,0.008524,-0.01387,0.007786,-0.00391,-0.00224,-0.0248,-0.00358,-0.00138
18.07.06,0.011566,0.009531,0.00309,-0.00049,0.02074,0.003233,0.001626,0.00192
19.07.06,0.029024,0.000774,0.012939,0.05748,0.015376,0.015038,0.019854,0.018555
20.07.06,-0.0235,-0.00634,-0.01217,-0.00163,-0.07496,-0.00296,-0.011,-0.00848
21.07.06,0.044639,-0.00498,-0.00708,0.003955,0.002689,-0.00382,-0.00894,-0.00708
24.07.06,0.005446,0.022368,0.011473,0.024334,0.019242,0.011293,0.017714,0.016625
25.07.06,0.009167,0.005814,0.002453,0.009729,0.003433,-0.00021,0.00759,0.006321
26.07.06,0.006193,0.013082,-0.00061,0.000448,-0.00228,0.001686,0.000344,-0.00038
27.07.06,-0.02052,-0.00195,-0.00092,0.00112,-0.00171,-0.00463,-0.00548,-0.0041
28.07.06,0.01592,0.007974,0.011332,0.01745,0.040641,0.02156,0.013049,0.012152
31.07.06,-0.00784,0.011045,-0.00999,0.003078,-0.0099,-0.00041,-0.00051,-0.00148
01.08.06,-0.00291,0.006495,-0.00398,-0.00241,-0.01889,0.00414,-0.00525,-0.0045
02.08.06,0.012922,0.0044,0.001228,-0.00044,-0.00396,0.004329,0.006698,0.006004
03.08.06,-0.0037,-0.00161,0.003988,0.003737,-0.0091,0.004926,0.002358,0.001345
04.08.06,0.003304,0.00468,0.002139,-0.01183,0.009233,0.000619,-0.00117,-0.00071
07.08.06,-0.00288,0.007861,-0.00335,0.003325,-0.00972,-0.00557,-0.003,-0.00281
08.08.06,0.004955,0.000578,-0.01071,-0.00619,0.00231,0.001659,-0.0039,-0.00336
09.08.06,0.004108,0.000289,-0.00186,-0.01423,0.002304,-0.00994,-0.00416,-0.00435
10.08.06,0.000818,0.00534,0.012082,-0.00676,0.020115,0.002927,0.003929,0.004629
11.08.06,-0.00123,0.005625,-0.0052,-0.00272,-0.01916,-0.00688,-0.00455,-0.00399
14.08.06,0.004093,-0.00688,0.009846,-0.00091,0.026422,0.001679,0.000687,0.00116
15.08.06,0.007338,-0.00809,0.011578,0.026202,0.014549,0.014459,0.014924,0.013696
16.08.06,0.003249,-0.01631,0.015361,0.009547,0.026476,0.002479,0.009369,0.007662
17.08.06,0,0.007548,0.00623,-0.00022,-0.00269,0.000824,0.001453,0.001582
18.08.06,0.04413,0.014982,0.002359,0.005499,-0.00862,0.000618,0.00297,0.003715
21.08.06,0.012796,0.010564,-0.00118,-0.00547,-0.00815,-0.00226,-0.00313,-0.00367
22.08.06,-0.01914,0.005442,0,-0.00242,0.004932,-0.00144,0.001259,0.001002
23.08.06,0.001952,-0.00826,-0.00501,0.003749,0.002181,0.003304,-0.00516,-0.00449
24.08.06,0.002727,0.015654,0.001776,0.003515,0.009793,0.002882,0.001261,0.002374
25.08.06,0.004274,-0.0041,-0.0003,-0.0035,0.018319,-0.00164,-0.00029,-0.00075
28.08.06,0.003868,-0.00469,0.00266,0.010984,0.025397,0.009868,0.005565,0.005166
29.08.06,-0.00424,-0.00984,0.007663,-0.00109,0.01548,0.00285,0.003014,0.00192
30.08.06,-0.00155,-0.01599,0.00234,-0.00522,0.00813,0.005278,0.001335,-8.00E-06
31.08.06,-0.00388,-0.00922,-0.00613,-0.00153,-0.01361,-0.00343,0.00089,-0.00035
01.09.06,0.005447,0.006354,0.002349,0.001533,0.015841,0.000405,0.005059,0.005515
05.09.06,-0.0089,0.00558,-0.00498,0.001531,0.005533,0.001013,0.002575,0.001709
06.09.06,0,-0.01898,-0.00059,0.001747,-0.03402,-0.00587,-0.01147,-0.00989
07.09.06,-0.00703,0.007592,0.002651,-0.01482,-0.00466,-0.01181,-0.00538,-0.0048
08.09.06,0.006685,-0.013,-0.00088,0.001327,0.011967,0.003502,0.002436,0.003787
11.09.06,0.012109,-0.02799,0.012349,0.002872,-0.00257,0.004105,-0.00158,0.000477
12.09.06,0.000772,-0.0037,0.006971,0.013659,0.018041,0.001431,0.011402,0.010442
13.09.06,0.001928,0.010201,0.004903,0.008476,0.004051,0.006328,0.005102,0.003777
14.09.06,0.013472,-0.00995,-0.00172,0.002155,-0.00252,-0.0002,-0.00219,-0.00136
15.09.06,0.019749,-0.00093,0.002013,0.009677,-0.01365,-0.00203,0.002149,0.002727
18.09.06,-0.00224,0.025522,0.000574,-0.00788,0.007176,0.008132,0.001525,0.000993
19.09.06,0.002613,-0.01207,-0.00057,0.004723,-0.01171,0.002218,-0.00326,-0.00217
20.09.06,0.011914,-0.02122,0.004878,0.008974,0.003605,0.004024,0.005181,0.005211
21.09.06,-0.0103,0.010451,-0.00942,-0.00868,-0.01539,-0.00301,-0.00442,-0.0054
22.09.06,-0.00892,0.002007,-0.00116,0.000214,-0.00625,-0.00503,-0.00377,-0.00247
25.09.06,0.010878,0.002311,0.014244,0.001922,0.017829,0.011717,0.007916,0.008815
26.09.06,0.009276,0.021058,0.015764,-0.00021,0.028336,0.002995,0.007255,0.007517
27.09.06,0.008824,0.010537,-0.00282,-0.00128,0.021543,-0.00518,0.00211,0.000187
28.09.06,-0.00146,0.004916,0.003961,0.006618,0.018637,-0.0008,0.001859,0.001915
29.09.06,-0.00183,-0.00534,-0.00507,-0.00403,-0.00963,-0.00521,-0.00299,-0.00246
02.10.06,0.000366,-0.00149,0.005666,-0.00192,-0.00632,-0.00362,-0.00389,-0.00339
03.10.06,0.000366,-0.02373,0.005915,0.018775,0.00636,0.012124,-0.0004,0.002096
04.10.06,0.020826,0.018346,0.010921,0.001675,0.012154,0.018766,0.012356,0.012075
05.10.06,-0.00072,0.010659,0.005263,-0.00169,-0.00192,-0.00078,0.005073,0.002222
06.10.06,-0.00179,0.002971,-0.00413,-0.0116,-0.00722,0.001177,-0.00311,-0.00269
09.10.06,-0.00538,-0.01437,0.000553,0.005335,-0.00049,0.000588,0.002157,0.0008
10.10.06,-0.00108,0.009767,0.003872,0.008915,0.013094,-0.00509,0.002248,0.002043
11.10.06,-0.00542,-0.00997,-0.00358,0.002314,0,-0.00866,-0.0036,-0.00256
12.10.06,0.024691,0.016835,0.001382,0.013014,0.028722,-0.00397,0.010568,0.009541
13.10.06,0.005315,0.011086,-0.00663,-0.00207,0.005119,0.003986,0.003338,0.002047
16.10.06,0.00282,0.020906,-0.01167,-0.00893,0.000463,-0.00457,0.004353,0.002512
17.10.06,-0.00035,-0.00602,0,0.005447,-0.03286,-0.00199,-0.00459,-0.00365
18.10.06,0.002813,-0.00346,0,-0.01625,0.010048,0.002797,0.001013,0.0014
19.10.06,-0.00807,0.008096,-0.00787,-0.0072,-0.00379,-0.00638,0.002379,0.000732
20.10.06,0.004949,-0.00258,0.005386,0.005334,0.014265,0.000802,-0.00042,0.0012
23.10.06,0.000703,0.00532,0.001692,0.00573,0.005626,0.014226,0.005413,0.006152
24.10.06,-0.00598,-0.00043,-0.0031,-0.00528,0.007925,-0.00296,0.000816,0.000261
25.10.06,0.001061,0.016025,0.005364,0.002758,0.004625,0.007925,0.004356,0.003514
26.10.06,0.001413,0.00859,-0.00056,0.010578,0.002302,-0.00079,0.006468,0.004963
27.10.06,-0.00035,-0.00223,-0.01068,-0.01005,-0.03078,-0.00925,-0.00819,-0.00845
30.10.06,0.006704,-0.00868,-0.00028,0.003383,0.007583,-0.00477,0.000328,0.000428
31.10.06,0.006309,0.008187,-0.00256,-0.00021,0.003763,0.000798,0.000059,0.000007
01.11.06,0.003483,-0.00504,-0.00598,-0.01075,-0.015,-0.0014,-0.009,-0.00735
02.11.06,-0.00139,0.00183,-0.00544,-0.00064,-0.01618,0.002795,-0.00014,-0.00034
03.11.06,-0.00139,0.013485,0.001729,-0.00021,-0.00339,-0.00302,-0.00031,-0.00222
06.11.06,0.003829,0.010534,0.01438,0.016208,0.014993,0.012704,0.011518,0.011346
07.11.06,0.003814,-0.00521,0.007655,-0.00336,-0.00084,0.005177,0.001819,0.002218
08.11.06,0.001036,0.02206,0.001126,0.003159,-0.00433,0.001783,0.003353,0.002083
09.11.06,0.009662,0.010792,-0.00815,-0.0084,-0.014,0.000791,-0.00465,-0.00533
10.11.06,-0.00068,-0.00255,-0.0034,0.007832,0.007835,0.000395,0.002153,0.001865
13.11.06,0.003762,0.000134,0.005402,0.00105,0.020408,0.001185,0.002252,0.002549
14.11.06,-0.00073,0.000269,0.006505,0.001888,0.041905,0.001184,0.006934,0.006356
15.11.06,-0.00371,0.004701,0.00562,-0.00628,0.020247,-0.00552,0.003999,0.002405
16.11.06,0.012019,-0.02848,0.00475,0.00843,0.000314,0.003765,0.001131,0.002284
17.11.06,-0.00238,0.005642,0.008065,-0.00397,-0.0103,0.002764,0.000217,0.001029
20.11.06,0.016667,-0.00889,-0.00745,0.005036,0.007692,-0.00138,0.000483,-0.0005
21.11.06,0.001004,0.013254,-0.005,-0.00313,-0.03143,-0.00237,0.003127,0.001649
22.11.06,0,-0.00654,0.005307,-0.00335,0.007418,0.003161,0.002997,0.002338
24.11.06,-0.00535,-0.00727,-0.00834,-0.00672,-0.00644,-0.00906,-0.0019,-0.00366
27.11.06,-0.00941,0.001243,-0.00673,-0.01354,-0.0264,-0.00835,-0.01474,-0.0136
28.11.06,-0.00305,0.02332,-0.00705,-0.00922,-0.0019,-0.00662,0.00304,0.003488
29.11.06,0.006125,0.025216,0.004261,0.010173,0.012393,0.006053,0.009657,0.009202
30.11.06,-0.0071,0.010259,-0.00198,-0.00836,0.007298,-0.00542,0.001697,0.000822
01.12.06,-0.00817,0.005077,0,-0.00583,-0.02173,-0.00424,-0.00283,-0.0028
04.12.06,0.007212,0.007383,0.003118,0.01804,0.013856,0.012556,0.009979,0.008885
05.12.06,-0.00682,0.003729,-0.00339,0.007686,-0.00471,0.0102,0.003868,0.004002
06.12.06,-0.00481,-0.02242,-0.00454,-0.00784,-0.01042,0.005345,-0.00109,-0.00132
07.12.06,-0.00483,-0.00786,0.001424,-0.00427,-0.01196,-0.00138,-0.00342,-0.00397
08.12.06,0.019064,-0.00277,0.003129,0.002788,0.001453,0.022481,0.001167,0.001812
11.12.06,0.004762,-0.00185,-0.00142,0.016895,0.000967,0.019865,0.001975,0.00227
12.12.06,-0.00372,0.01181,0.011925,0.001682,0.001449,-0.01191,-0.00202,-0.00105
13.12.06,0.004077,0.014557,-0.00393,-0.00063,-0.00145,0.00134,0.00118,0.001169
14.12.06,0.017597,0.017709,0.02,0.007353,0.003382,0.015099,0.007672,0.008689
15.12.06,0.003991,-0.01816,0.031759,0.007299,0.009148,0.018076,0.00002,0.001122
18.12.06,-0.00994,-0.02316,0.017131,-0.00145,-0.00573,0.025338,-0.00499,-0.00323
19.12.06,0.003346,0.0196,0.000263,0.000829,-0.00864,-0.00379,0.001875,0.002158
20.12.06,0.003334,-0.01182,0.003683,-0.00104,-0.0029,-0.00127,-0.00062,-0.00142
21.12.06,-0.00366,-0.00276,-0.00262,0.008917,-0.01117,-0.00725,-0.00382,-0.00367
22.12.06,-0.01134,-0.00606,-0.0053,-0.01562,-0.01424,-0.00384,-0.00455,-0.00532
26.12.06,0.011808,0.008487,0.003726,0.00877,0.003486,0.010449,0.004336,0.004352
27.12.06,0.001,0.011966,0.002122,0.013248,0.012407,0.023404,0.007794,0.007015
28.12.06,-0.00133,0.004808,-0.0082,-0.00061,0.00098,-0.0094,-0.00104,-0.00148
29.12.06,-0.004,-0.00905,-0.0072,-0.01267,-0.00833,-0.00322,-0.00451,-0.00451
03.01.07,0,-0.03289,0.020425,0.002277,0.004938,-0.00808,-0.00135,-0.0012
04.01.07,-0.00168,-0.01876,-0.00579,0.002496,0.040295,-0.00344,0.000546,0.001228
05.01.07,-0.0057,0.007151,-0.00503,-0.0083,-0.00331,-0.00527,-0.00729,-0.00609
08.01.07,0.009784,-0.00806,-0.00027,0.003348,-0.00427,0.005112,0.002567,0.00222
09.01.07,0.001002,-0.00771,0,-0.00417,0.000952,-0.00872,-1.00E-06,-0.00052
10.01.07,-0.01001,-0.01526,0.000266,0.00733,0.0233,-0.00806,0.002097,0.00194
11.01.07,0.035064,-0.00014,0.009585,0.004366,0.018587,0.000739,0.007322,0.00634
