;Holding Period Returns;;;;;;;;;;
DATE;MSFT;XOM;GE;JPM;INTC;C;VWRETD;SPRTRN;;;
19.08.14;0,011084;-0,000301;-0,000767;0,005766;-0,002034;0,003838;0,004709;0,005001;;;
20.08.14;-0,008383;0,002111;0,0119;0,00139;0,004659;0,002012;0,001975;0,002478;;;
21.08.14;0,006007;-0,004213;0,002656;0,01492;0,018841;0,025502;0,002466;0,00295;;;
22.08.14;-0,001548;-0,007857;-0,010594;-0,000171;-0,005974;-0,002741;-0,00144;-0,001993;;;
25.08.14;0,000443;0,002538;0,001912;0,014532;-0,003721;0,013744;0,004547;0,004788;;;
26.08.14;-0,003653;0,009013;-0,007252;0,006741;-0,000287;0,009684;0,002174;0,001051;;;
27.08.14;-0,003;-0,001104;0,004614;-0,002511;-0,000287;-0,005179;0,000631;0,00005;;;
28.08.14;0,000223;0,000402;-0,004592;-0,007216;-0,004024;-0,009063;-0,001825;-0,00169;;;
29.08.14;0,012255;-0,001105;-0,001153;0,004902;0,007792;0,005059;0,003795;0,00332;;;
02.09.14;-0,007484;-0,009753;-0,005004;0,003701;-0,010023;0,006002;0,00004;-0,000544;;;
03.09.14;-0,002883;0,006295;0,003868;0,000503;0;0,005196;-0,00058;-0,000779;;;
04.09.14;0,006673;-0,007567;0,000385;0,000167;0,00969;0,004595;-0,002384;-0,001534;;;
05.09.14;0,014362;0,00915;0,005393;0,00335;0,002722;-0,00324;0,004374;0,005036;;;
08.09.14;0,012198;-0,015011;-0,000766;-0,000334;0,009429;-0,00478;-0,002768;-0,003073;;;
09.09.14;0,006241;-0,003887;-0,006902;-0,013859;-0,011888;-0,015178;-0,006314;-0,006545;;;
10.09.14;0,001711;-0,005955;0,001931;0,002709;0,003151;0,01112;0,003336;0,003646;;;
11.09.14;0,003416;0,002273;0,002697;0,009118;0;0,007717;0,001294;0,000882;;;
12.09.14;-0,006489;-0,012883;-0,005765;0,004518;-0,011422;0,002872;-0,006578;-0,005963;;;
15.09.14;-0,009744;0,005325;0,001933;-0,001499;-0,002311;-0,001336;-0,002882;-0,00071;;;
16.09.14;0,011246;0,011839;0,011188;0,000834;0,011291;0,000956;0,007024;0,007484;;;
17.09.14;-0,005133;-0,003592;0,002289;0,005334;0,001431;0,000573;0,000799;0,001296;;;
18.09.14;0,003439;-0,004841;0,006091;0,016747;0,005432;0,024241;0,004524;0,004891;;;
19.09.14;0,017995;0,005279;0,003052;-0,003425;-0,009952;-0,003354;-0,002358;-0,000477;;;
22.09.14;-0,00968;-0,005972;-0,007988;-0,003273;-0,003159;-0,008227;-0,010078;-0,008013;;;
23.09.14;-0,010625;-0,005283;-0,002301;0,000493;-0,008355;-0,003771;-0,005988;-0,005776;;;
24.09.14;0,011168;-0,002187;-0,003459;0,011323;0,009588;0,007948;0,007101;0,007832;;;
25.09.14;-0,02209;-0,016385;-0,014655;-0,024014;-0,017554;-0,024409;-0,015545;-0,016169;;;
26.09.14;0,008036;0,01252;0,003131;0,006816;0,003515;0,0102;0,008406;0,008576;;;
29.09.14;0,000646;-0,010479;-0,008193;-0,003798;0,018681;-0,008383;-0,002414;-0,002547;;;
30.09.14;-0,001723;-0,004024;0,007868;-0,001492;-0,002292;-0,004419;-0,004084;-0,002786;;;
01.10.14;-0,009922;-0,012653;-0,017955;-0,007802;-0,023837;-0,013894;-0,012914;-0,013249;;;
02.10.14;-0,00305;0,004738;-0,00159;-0,008867;-0,013828;0,002935;0,000767;0,000005;;;
03.10.14;0,007212;0,006645;0,011146;0,024813;0,015215;0,020878;0,009101;0,011166;;;
06.10.14;0;0,006388;-0,007087;-0,00199;0,002351;-0,000765;-0,001584;-0,001565;;;
07.10.14;-0,01215;-0,012167;-0,016257;-0,015121;-0,018763;-0,019319;-0,014988;-0,015126;;;
08.10.14;0,027454;0,01328;0,017735;0,019065;0,023902;0,024771;0,01588;0,017462;;;
09.10.14;-0,01988;-0,029489;-0,018614;-0,021854;-0,018967;-0,026646;-0,0212;-0,020661;;;
10.10.14;-0,039695;-0,002396;-0,020581;-0,009479;-0,050863;-0,020141;-0,013329;-0,011451;;;
13.10.14;-0,00863;-0,008297;-0,013185;-0,006152;-0,013789;-0,004191;-0,015504;-0,016468;;;
14.10.14;0,001833;-0,003192;0,006263;-0,002923;0,02129;0,031463;0,002339;0,001579;;;
15.10.14;-0,011662;-0,003644;0,007469;-0,042421;-0,026913;-0,034778;-0,004496;-0,0081;;;
16.10.14;-0,011106;0,004212;-0,001236;-0,008104;-0,013589;0,001409;0,003834;0,000145;;;
17.10.14;0,020824;0,006733;0,023505;0,020334;0,01718;0,006432;0,010804;0,012884;;;
20.10.14;0,010314;0,00614;0,008461;0,007651;0,006374;0,009187;0,009253;0,009143;;;
21.10.14;0,018149;0,020486;0,01678;0,022956;0,032616;0,014645;0,019222;0,019574;;;
22.10.14;-0,011141;-0,005553;-0,010216;-0,008286;-0,010426;-0,011118;-0,008872;-0,007299;;;
23.10.14;0,014421;0,010523;0,009925;0,010618;0,013015;0,014004;0,01225;0,012303;;;
24.10.14;0,024656;0,004038;0,007862;0,011712;0,014989;0,007586;0,006014;0,007053;;;
27.10.14;-0,004769;-0,008255;-0,00468;-0,001702;0,000603;-0,004054;-0,002165;-0,001502;;;
28.10.14;0,012633;0,014833;0,014107;0,016883;0,016265;0,016476;0,013728;0,011939;;;
29.10.14;0,002796;-0,005363;-0,008501;-0,005702;0,005335;0,004005;-0,002239;-0,001385;;;
30.10.14;-0,012227;-0,00148;0,00039;0,001687;-0,039505;0,009687;0,004969;0,00623;;;
31.10.14;0,019544;0,023928;0,005454;0,018353;0,043892;0,00715;0,011525;0,011731;;;
03.11.14;0,010437;-0,014993;-0,004262;0,006614;0,008821;-0,001121;-0,000676;-0,000119;;;
04.11.14;0,00274;-0,007768;0;-0,010348;0,006704;-0,005237;-0,004623;-0,00283;;;
05.11.14;0,006096;0,005819;0,004669;0,014938;-0,016068;0,015604;0,004883;0,005701;;;
06.11.14;0,017551;0,012517;0,020914;0,001308;0,001777;-0,000555;0,003804;0,003776;;;
07.11.14;-0,000411;0,010596;0,001897;0,00392;-0,007096;-0,004445;0,001992;0,00035;;;
10.11.14;0,004314;-0,003209;0,002272;0,007483;-0,00953;0,002605;0,00273;0,00312;;;
11.11.14;-0,000409;0,00135;-0,0034;-0,009042;0,001503;-0,001484;0,001133;0,000697;;;
12.11.14;-0,001842;-0,010684;0,005307;-0,013199;0,002101;-0,007248;0,000554;-0,000701;;;
13.11.14;0,017015;-0,007549;-0,003771;-0,005449;0,008987;0,000374;-0,000933;0,00053;;;
14.11.14;-0,000605;0,004542;0,001514;0,00083;0,008017;-0,001123;0,001343;0,00024;;;
17.11.14;-0,00242;0,00021;0,005669;0,001659;0,008542;0,003559;-0,00022;0,000735;;;
18.11.14;-0,008289;-0,002523;0,015032;0,002484;0,013727;0,00448;0,00551;0,005134;;;
19.11.14;-0,010669;0,0078;-0,003332;0,001156;-0,010372;-0,002788;-0,002369;-0,001501;;;
20.11.14;0,009954;0,002196;-0,0026;-0,007921;0,046579;-0,002609;0,00329;0,001967;;;
21.11.14;-0,014784;0,010332;0,005214;0,005489;-0,010014;0,002616;0,005319;0,005237;;;
24.11.14;-0,008128;-0,011259;0,000371;0,008437;0,018545;0,013791;0,003181;0,002864;;;
25.11.14;-0,002522;-0,00982;-0,005185;-0,010827;0,001931;-0,001287;-0,000405;-0,00115;;;
26.11.14;0,005898;-0,003165;0,000372;0,000663;0,015969;-0,003681;0,002803;0,002806;;;
28.11.14;0,001257;-0,041702;-0,014142;-0,002983;0,009485;-0,002956;-0,00608;-0,002542;;;
01.12.14;0,016942;0,019991;-0,017743;-0,00266;-0,002148;-0,011488;-0,008985;-0,006829;;;
02.12.14;-0,003291;0,019924;0,001153;0,018;0,011568;0,018932;0,005875;0,006384;;;
03.12.14;-0,007841;0,008069;0,012668;0,007531;-0,004521;0,015636;0,005226;0,003765;;;
04.12.14;0,015807;-0,006108;-0,010993;-0,0026;0,000801;-0,000543;-0,00214;-0,001162;;;
05.12.14;-0,0086;-0,005828;-0,003066;0,021505;0,005606;0,01631;0,001452;0,001665;;;
08.12.14;-0,014973;-0,022596;-0,012303;-0,000479;-0,012477;0,005171;-0,009467;-0,007257;;;
09.12.14;-0,002201;-0,00349;-0,004282;-0,00351;-0,008333;-0,009225;0,001712;-0,000238;;;
10.12.14;-0,014499;-0,029656;-0,012119;-0,028343;-0,012741;-0,024709;-0,017423;-0,016351;;;
11.12.14;0,005757;0,005977;0,00554;0,007581;0,007688;0,000734;0,004088;0,004536;;;
12.12.14;-0,004664;-0,029148;-0,020464;-0,017991;-0,012943;-0,020363;-0,015221;-0,016214;;;
15.12.14;-0,005964;0,003464;-0,012053;-0,014657;-0,00842;-0,011423;-0,007675;-0,006343;;;
16.12.14;-0,032355;-0,005639;-0,004067;-0,012339;-0,010022;-0,030688;-0,005844;-0,008489;;;
17.12.14;0,012843;0,030205;0,006942;0,022933;0,019123;0,025015;0,021779;0,020352;;;
18.12.14;0,038916;0,02404;0,028792;0,02861;0,021523;0,031458;0,021536;0,024015;;;
19.12.14;0,002946;0,027205;0,019093;0,007319;-0,017558;-0,001664;0,004598;0,00457;;;
22.12.14;0,006714;-0,003311;0,003513;0,000161;0,023096;-0,000926;0,003256;0,00381;;;
23.12.14;0,009796;0,0135;0,006612;0,008718;0,005912;0,008525;0,0022;0,001746;;;
24.12.14;-0,006398;-0,008563;-0,001932;0;0,000267;0,002205;0,000586;-0,000139;;;
26.12.14;-0,005401;-0,006078;-0,001936;0,00112;0,002938;-0,002017;0,003668;0,00331;;;
29.12.14;-0,008981;-0,001502;-0,003103;0,006555;-0,009853;0,005512;0,001236;0,000862;;;
30.12.14;-0,009062;-0,000537;-0,005058;0,003018;-0,011296;0,00201;-0,004281;-0,004889;;;
31.12.14;-0,012122;-0,006128;-0,011732;-0,009026;-0,012786;-0,013311;-0,008785;-0,010311;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
